wave_Ang,beta_estimator,uncertainty
8656.619238240177,0.9490159164543024,0.00620415957780707
8656.682865433422,0.9489980963716698,0.8
8656.746484555419,0.9489862784443539,0.006475291006886406
8656.810095604153,0.9489801780741822,0.006372188862554237
8656.873698577598,0.9489794366655269,0.004534678494778185
8656.937293473746,0.9489837460284343,0.8
8657.000880290581,0.9489926757367493,0.005897331896742182
8657.06445902612,0.9490057231795981,0.8
8657.128029678317,0.9490222687488221,0.006652352780484028
8657.191592245215,0.9490416064626879,0.8
8657.255146724783,0.9490630880520166,0.005398188262048672
8657.318693115034,0.9490861349655142,0.005792991402405946
8657.38223141399,0.9491102583139672,0.8
8657.445761619632,0.9491349732738308,0.00623648888441808
8657.509283730004,0.9491596952713643,0.006603073567174053
8657.572797743107,0.9491837503817373,0.8
8657.636303656946,0.9492065849676714,0.006888642602588149
8657.69980146957,0.949227896856828,0.006057787021852334
8657.763291178991,0.9492474188526239,0.8
8657.82677278322,0.9492648761741997,0.008349900154556215
8657.890246280322,0.9492800203269689,0.8
8657.953711668299,0.9492925878910818,0.006416982511654049
8658.017168945198,0.949302298377861,0.00669562119031366
8658.080618109067,0.9493089522420939,0.006510368823550543
8658.144059157938,0.9493124754281177,0.00639306857811884
8658.207492089858,0.9493128736631911,0.8
8658.270916902866,0.9493101859918291,0.006000987817160215
8658.334333595027,0.9493045426208107,0.8
8658.397742164378,0.9492959953566591,0.006805835366624212
8658.461142608985,0.9492846015262324,0.006231432555178881
8658.524534926903,0.9492703964079987,0.006395090228307103
8658.587919116202,0.9492534779994934,0.0062165891661751455
8658.65129517494,0.9492340582173164,0.0071605550344479504
8658.714663101184,0.9492124060228115,0.006287525044517582
8658.778022893004,0.9491886968158831,0.006422189194689513
8658.84137454847,0.9491630278191701,0.005818520783306744
8658.904718065656,0.9491354337376117,0.008290021380796738
8658.968053442652,0.9491059549324654,0.005640487463327601
8659.03138067753,0.9490746947149256,0.006892497523336227
8659.094699768377,0.9490417781838993,0.8
8659.158010713269,0.9490072423347748,0.0056300132596012525
8659.221313510321,0.948971036954108,0.8
8659.284608157594,0.9489331002478729,0.004683540530394368
8659.347894653214,0.9488932280362428,0.006755146297023703
8659.411172995258,0.9488512203781192,0.004309680555432164
8659.474443181833,0.9488069113179471,0.00650383838585507
8659.537705211049,0.9487600726332084,0.8
8659.600959080997,0.9487104235633432,0.005459890902628962
8659.664204789799,0.9486576728440377,0.0055835888267344105
8659.727442335568,0.9486015590541705,0.006075471338646895
8659.790671716408,0.9485419527900967,0.8
8659.853892930441,0.9484789239759288,0.006967588203951242
8659.917105975794,0.9484126125459533,0.005965470601502493
8659.980310850575,0.948343232203174,0.006124611331361466
8660.043507552937,0.948271075918742,0.8
8660.106696080971,0.9481964256847868,0.005563513929913943
8660.16987643284,0.9481196065466428,0.0059096741259218434
8660.233048606666,0.948040942940795,0.006262352571886466
8660.29621260058,0.9479607154380596,0.009961672998115787
8660.359368412728,0.9478790692847014,0.005610676286104995
8660.422516041259,0.947796025873489,0.005506616977794316
8660.485655484306,0.9477115667507996,0.007648246373162107
8660.54878674002,0.9476255884081675,0.8
8660.611909806552,0.947537961931419,0.006444878888480623
8660.675024682052,0.9474486633174046,0.006665183269682023
8660.73813136469,0.9473577454003297,0.8
8660.801229852603,0.94726528878576,0.0060728872140983796
8660.864320143968,0.9471712976085507,0.8
8660.927402236937,0.9470757393530982,0.005068207864482306
8660.990476129695,0.9469786604312973,0.005897529575902243
8661.053541820402,0.9468800529791133,0.0049177039221532885
8661.116599307219,0.9467797860171534,0.8
8661.179648588326,0.946677733486196,0.008667589327403179
8661.242689661914,0.9465738659597673,0.006327655197759725
8661.305722526156,0.9464681757656899,0.8
8661.368747179224,0.946360670178843,0.0049896833677014136
8661.43176361931,0.946251387918418,0.00548315955529469
8661.494771844618,0.9461403251179257,0.007127963102863615
8661.557771853315,0.9460275018059314,0.00553660625141453
8661.620763643614,0.9459129682106231,0.8
8661.68374721369,0.9457968591698909,0.007622152915370208
8661.746722561766,0.9456793645485413,0.8
8661.80968968602,0.9455607629566907,0.007407042874182434
8661.872648584678,0.9454413059193905,0.8
8661.935599255929,0.9453211066501148,0.0070089551908793565
8661.998541697998,0.9452002697735815,0.8
8662.06147590908,0.9450790218410838,0.006323751930685278
8662.124401887411,0.9449577139134271,0.00665173490574103
8662.187319631192,0.944836824288759,0.006225217767991682
8662.250229138646,0.9447169310801109,0.004994875087770209
8662.313130407994,0.9445987958321802,0.006884283515040512
8662.376023437471,0.9444833689992174,0.007200763716577536
8662.438908225302,0.9443714299231396,0.8
8662.501784769704,0.9442635711329239,0.00736611069805496
8662.564653068928,0.9441602299737633,0.0059292737126352725
8662.627513121204,0.9440617152377535,0.006785419082973339
8662.690364924782,0.9439683226987108,0.8
8662.753208477872,0.943880441274191,0.007116172351800716
8662.816043778752,0.9437983918636825,0.8
8662.87887082564,0.9437223354755866,0.007123176548277398
8662.941689616817,0.9436522566672374,0.007355968762303091
8663.004500150504,0.9435879992124137,0.8
8663.067302424957,0.9435291596761908,0.004972996020317725
8663.130096438459,0.9434751468742797,0.008475955031469508
8663.192882189245,0.9434253053945576,0.006990936428373125
8663.255659675602,0.9433790357222187,0.8
8663.318428895758,0.9433358032130763,0.006885826855565486
8663.381189848007,0.9432950108181921,0.005946972614694875
8663.443942530614,0.9432560525478402,0.007926145598319353
8663.506686941859,0.94321837717172,0.8
8663.569423079993,0.9431814412956236,0.0071225550299420575
8663.632150943311,0.9431448140061343,0.007437965254116101
8663.694870530102,0.9431082807383881,0.8
8663.757581838618,0.9430716655502374,0.006615250553289427
8663.820284867184,0.9430348370372621,0.8
8663.88297961405,0.9429977963280316,0.006821171034728836
8663.945666077525,0.9429606549105665,0.008914815354565932
8664.00834425591,0.9429236527021936,0.011093025574725145
8664.071014147485,0.942886979854594,0.008436824494694259
8664.13367575055,0.9428506904718028,0.0073725461704778365
8664.196329063416,0.9428148550418336,0.010616430758378839
8664.25897408437,0.9427795816286015,0.009603133549117905
8664.321610811741,0.9427450122315144,0.8
8664.384239243811,0.9427112717333466,0.01050205348188022
8664.446859378913,0.9426785402377527,0.8
8664.509471215339,0.9426470540281024,0.01106378178701235
8664.572074751426,0.9426171563986281,0.008477830660431456
8664.634669985475,0.9425892377659602,0.010960184958480761
8664.697256915817,0.9425636382919742,0.8
8664.75983554076,0.9425405916372847,0.009979960328159688
8664.822405858662,0.9425203213623399,0.8
8664.88496786781,0.9425031345954857,0.00956343370615982
8664.947521566566,0.9424893346039789,0.008861918631909306
8665.010066953257,0.9424792346656568,0.006720343740478769
8665.072604026216,0.9424730401563601,0.007455083860439924
8665.135132783784,0.9424709762980705,0.8
8665.197653224284,0.9424732518537007,0.008435706980432296
8665.260165346086,0.9424800341430477,0.8
8665.322669147516,0.9424915069946018,0.00556947368983639
8665.385164626932,0.9425078555579796,0.006584569310867935
8665.447651782684,0.9425293090365323,0.006384918251495779
8665.51013061312,0.9425559624194215,0.006210751096020083
8665.57260111661,0.9425877755578846,0.006213447957235033
8665.635063291496,0.942624756200646,0.8
8665.697517136141,0.9426670155712196,0.005388090763492453
8665.759962648912,0.9427146971958131,0.005143193449578716
8665.822399828177,0.9427677847948552,0.007080528364015139
8665.884828672306,0.942826183147647,0.006855285774604674
8665.947249179655,0.9428897175143356,0.00512790428220003
8666.009661348622,0.9429582436559962,0.8
8666.07206517755,0.9430316347923076,0.005878428411321693
8666.134460664847,0.943109676574013,0.0077584922305227256
8666.196847808875,0.9431920670448926,0.006137849321557347
8666.25922660803,0.9432785257936893,0.00764191726765755
8666.321597060682,0.9433687470182712,0.8
8666.383959165223,0.9434624245707846,0.008575032593890359
8666.446312920047,0.9435592462946851,0.0065236020256211205
8666.508658323555,0.9436589231829111,0.005569163668720475
8666.570995374124,0.943761137748711,0.005581672715270461
8666.633324070172,0.9438654498308687,0.005646050675790617
8666.695644410085,0.9439713869050501,0.8
8666.757956392255,0.9440783896617995,0.00489164275141676
8666.82026001511,0.9441859973230202,0.8
8666.882555277038,0.9442938930994296,0.004857090827746571
8666.944842176461,0.944401777462192,0.0058838466801270665
8667.007120711789,0.944509388486781,0.005967404954309677
8667.06939088143,0.9446163597908162,0.005923536054349991
8667.131652683807,0.9447221535569406,0.006625043536013146
8667.19390611734,0.9448261032527534,0.005305583724102057
8667.256151180445,0.9449274424809482,0.005125765368251275
8667.318387871543,0.9450252780783921,0.00487496398153875
8667.380616189066,0.9451186451412377,0.8
8667.442836131437,0.9452067397473365,0.006196180257448666
8667.505047697101,0.9452889799490003,0.8
8667.567250884465,0.9453648450096943,0.004741852640087765
8667.629445692,0.9454339185905405,0.00788250544784109
8667.691632118112,0.945495897947469,0.005934545342254501
8667.753810161266,0.945550549232339,0.006148411389990152
8667.815979819892,0.945597643797671,0.005491031503333477
8667.878141092435,0.9456370539598447,0.005521339214865443
8667.94029397735,0.9456688154204493,0.005794057408430827
8668.002438473077,0.9456931484956521,0.004919594390444692
8668.064574578071,0.9457104113448076,0.8
8668.126702290787,0.9457210154496942,0.0057369477309513325
8668.188821609687,0.9457253293803114,0.005018229089072999
8668.250932533234,0.9457236763259425,0.8
8668.313035059868,0.9457164261395428,0.005720155654927079
8668.375129188084,0.945704112570811,0.8
8668.437214916312,0.945687442386943,0.00555594401797899
8668.499292243061,0.9456672485209219,0.8
8668.561361166767,0.9456443514645252,0.004067505310469554
8668.623421685923,0.9456195271954493,0.004781148749260802
8668.685473799005,0.9455934662905201,0.8
8668.747517504475,0.9455667774668108,0.005154942750813863
8668.809552800834,0.9455400077292233,0.006510112771637815
8668.87157968655,0.9455136252258307,0.8
8668.933598160105,0.9454881382818621,0.004085423857871325
8668.99560822,0.9454640490810697,0.007095328708651557
8669.057609864716,0.9454417699933537,0.005115240992548963
8669.119603092753,0.9454217315430378,0.004942375884407126
8669.181587902594,0.945404391439356,0.005614109125173665
8669.243564292738,0.9453901248918464,0.0057527328166201135
8669.305532261698,0.9453792350199017,0.006017105676280967
8669.367491807954,0.945371854964494,0.8
8669.429442930008,0.9453680583277468,0.006017318136150548
8669.491385626396,0.9453679839637084,0.8
8669.553319895589,0.9453717108675073,0.004622732161093732
8669.615245736119,0.9453792074834859,0.004182946258784724
8669.677163146496,0.9453904199957628,0.004835431457766393
8669.739072125232,0.9454052324978783,0.0046586729985509555
8669.800972670842,0.9454235157698485,0.005535222721515097
8669.862864781848,0.9454450745013809,0.007000624848696977
8669.924748456777,0.9454696844217403,0.004540265762932109
8669.986623694138,0.9454972302554361,0.005255779393490224
8670.048490492474,0.9455276543774311,0.8
8670.110348850292,0.9455608037213232,0.0051354491047699595
8670.172198766142,0.9455964771567005,0.8
8670.234040238547,0.9456344330672573,0.00701568420119699
8670.29587326604,0.9456743036971056,0.0055783299534175185
8670.357697847181,0.9457156309285346,0.005875059687449036
8670.419513980478,0.9457579963372482,0.8
8670.481321664476,0.9458011072925907,0.005836166118740808
8670.543120897752,0.9458448979463037,0.005756099268665849
8670.604911678813,0.9458893033282174,0.8
8670.66669400622,0.9459340864708019,0.006707429755836622
8670.728467878538,0.9459789308295989,0.005515544587039601
8670.790233294307,0.9460236163820945,0.006148388780952402
8670.851990252086,0.9460679812839339,0.8
8670.913738750418,0.9461118506624211,0.006326371388691192
8670.97547878788,0.9461550777541583,0.005469480895242305
8671.037210363043,0.946197573632221,0.005229835527650929
8671.098933474443,0.9462392967186042,0.8
8671.160648120656,0.946280219631833,0.0054479455480731685
8671.22235430026,0.946320330449995,0.004258551455901339
8671.284052011817,0.946359655540109,0.8
8671.345741253897,0.946398259189325,0.0047658253225796345
8671.407422025079,0.9464360785809753,0.006690200706929851
8671.469094323953,0.946472936080911,0.005351420759613504
8671.530758149076,0.9465086765860655,0.006581616919808248
8671.592413499042,0.946543153234304,0.0049894231144083576
8671.654060372435,0.9465761983952938,0.008184875913083391
8671.71569876783,0.9466076061424382,0.8
8671.777328683822,0.9466371712211434,0.00580131084128297
8671.838950119009,0.946664652397295,0.005422753356439106
8671.90056307197,0.9466899086578473,0.8
8671.9621675413,0.946712930879587,0.005170972228030091
8672.023763525613,0.9467337963113232,0.005540492210023905
8672.085351023496,0.9467526642936144,0.005454621279522901
8672.146930033543,0.9467696941293604,0.8
8672.208500554356,0.9467849684082545,0.0052401744411732796
8672.270062584554,0.9467985931802922,0.004290395325012033
8672.331616122743,0.9468107871090887,0.005239107886873398
8672.393161167529,0.946821809729331,0.8
8672.454697717512,0.9468319593619889,0.004207510970702016
8672.516225771316,0.9468416499223076,0.006393050719363821
8672.577745327573,0.9468512689405224,0.8
8672.639256384866,0.9468611151132245,0.004847365718434398
8672.700758941848,0.9468714852655489,0.8
8672.762252997114,0.9468826693841401,0.005361651904679338
8672.823738549312,0.9468948842003919,0.005634371428954634
8672.885215597054,0.9469083620099945,0.006538862910695587
8672.946684138973,0.946923362191685,0.00452647867719077
8673.008144173706,0.9469400824509386,0.8
8673.06959569987,0.9469585899333048,0.005395033930260407
8673.13103871612,0.9469788125683771,0.00585399920947524
8673.192473221074,0.9470005271740569,0.004698862322817259
8673.253899213385,0.9470234814511991,0.8
8673.315316691676,0.9470475086874921,0.005616809862892345
8673.376725654614,0.9470725300980001,0.005195096613005112
8673.438126100837,0.9470985259492033,0.005805611190827851
8673.499518028986,0.947125428768461,0.005667979291977873
8673.560901437711,0.9471532063521786,0.005124731886530185
8673.622276325674,0.94718186923892,0.005162996801524963
8673.683642691518,0.947211398656608,0.003964454186586028
8673.745000533898,0.9472417535006934,0.00499583061343261
8673.80634985148,0.9472728813640949,0.8
8673.86769064292,0.9473047184874894,0.004592157573258488
8673.929022906874,0.9473372441328842,0.005836109609814109
8673.99034664203,0.947370379087046,0.8
8674.051661847016,0.9474041279203882,0.005881235831675063
8674.11296852053,0.9474384773321867,0.004796823570829296
8674.174266661234,0.9474733709473626,0.005542600256255815
8674.235556267811,0.9475087799546906,0.0047696365716471175
8674.296837338914,0.9475446589017076,0.8
8674.358109873225,0.9475809389266225,0.005399609413666761
8674.419373869432,0.9476175638013751,0.005159777741755578
8674.480629326215,0.9476545650581252,0.8
8674.541876242241,0.947692034920069,0.00592261953057029
8674.603114616215,0.9477300087987701,0.005435714548095049
8674.664344446819,0.9477684788870726,0.005908468480917478
8674.725565732739,0.9478073921501413,0.8
8674.786778472653,0.9478466607967584,0.005971161184833321
8674.84798266527,0.9478861239326783,0.006237047387671799
8674.909178309286,0.9479256842761026,0.005753979404672171
8674.970365403387,0.9479652519565627,0.8
8675.031543946274,0.9480047349393481,0.005440986989031764
8675.092713936647,0.9480440782615482,0.005625620982830123
8675.153875373218,0.9480832978884473,0.006128346025707231
8675.215028254692,0.948122392561745,0.007082399267026456
8675.276172579763,0.9481615268539962,0.00455386081882955
8675.337308347158,0.9482010244992716,0.017226617451453357
8675.398435555566,0.9482412534400191,0.8
8675.459554203706,0.9482826169611962,0.005864087156112009
8675.520664290314,0.9483256308536192,0.8
8675.581765814075,0.9483708243107594,0.006339927187861525
8675.642858773732,0.9484186741066787,0.0052832639621511
8675.703943167995,0.9484697396523551,0.00562136497836827
8675.765018995591,0.948524674713044,0.005178125586225297
8675.826086255247,0.9485841515826814,0.017046015620487583
8675.887144945676,0.9486487520311493,0.8
8675.948195065614,0.9487190020961997,0.005423654000252742
8676.00923661381,0.9487952914994389,0.8
8676.070269588965,0.9488777416451648,0.005864504044190168
8676.131293989836,0.9489662211181575,0.004790268408205974
8676.192309815153,0.9490603615651616,0.0071797664486597575
8676.253317063653,0.949159549629885,0.00706593038635499
8676.314315734084,0.949263061569527,0.006431473172682155
8676.375305825177,0.9493704057125592,0.006269440568952509
8676.43628733568,0.9494813220375726,0.005303553953500406
8676.497260264352,0.9495954774640176,0.005512842075999848
8676.558224609927,0.9497124218382305,0.8
8676.619180371148,0.9498314380245483,0.005916015055433358
8676.680127546795,0.9499518489175807,0.8
8676.741066135584,0.950073028233819,0.004699754087818063
8676.801996136315,0.950194242048783,0.8
8676.862917547704,0.9503146633123287,0.005652824174878315
8676.923830368549,0.9504333552831121,0.00608217172438787
8676.984734597585,0.9505493878387505,0.8
8677.045630233573,0.9506621116782434,0.006413727675092862
8677.106517275302,0.9507711714090896,0.0072797782287905
8677.16739572153,0.9508763669780955,0.8
8677.228265571008,0.9509775055436784,0.005351596046191953
8677.289126822543,0.9510744006975789,0.005150644972514837
8677.349979474877,0.9511669445376207,0.8
8677.410823526794,0.951255133415517,0.00674368251936328
8677.471658977076,0.9513390183719346,0.00602351375033045
8677.532485824513,0.9514186064083412,0.8
8677.593304067852,0.951493809428984,0.006005784611084985
8677.654113705912,0.9515646441162766,0.0034862888587224527
8677.714914737451,0.9516312120184591,0.005501992369096352
8677.775707161285,0.9516935396975463,0.8
8677.836490976166,0.9517516561718105,0.004920279604240471
8677.897266180917,0.9518056450572794,0.8
8677.958032774304,0.9518556673717193,0.005853462559995687
8678.018790755137,0.9519019506342965,0.005751640985619922
8678.079540122211,0.9519447856799297,0.004796336449575911
8678.140280874328,0.9519844857999851,0.8
8678.201013010264,0.9520213257142722,0.006067469602942749
8678.261736528853,0.9520556286856299,0.8
8678.322451428867,0.9520876549809736,0.005032483039703188
8678.383157709146,0.952117676926266,0.005056793979209995
8678.443855368467,0.9521459837762358,0.8
8678.504544405647,0.9521728203152997,0.006240355681330924
8678.565224819504,0.9521984536660306,0.0058530580127877365
8678.625896608857,0.9522230391429987,0.8
8678.6865597725,0.9522466836034504,0.006222768249338801
8678.747214309262,0.9522694285352622,0.006204913541316744
8678.807860217961,0.9522914013194304,0.004514347816995743
8678.86849749741,0.9523127201251236,0.006113782879292266
8678.929126146451,0.9523334909419838,0.004919732859778981
8678.989746163883,0.9523537706160448,0.0046252100275819726
8679.050357548542,0.9523735494917696,0.003540708953841178
8679.110960299256,0.9523929140436302,0.8
8679.171554414848,0.9524120662997029,0.0048920148446850486
8679.232139894159,0.9524313647198732,0.004478551416288005
8679.292716736025,0.9524511949804855,0.8
8679.353284939258,0.9524718721475574,0.0044024191867778366
8679.413844502713,0.9524936428011039,0.005628680405594413
8679.474395425235,0.9525166049854499,0.005188674702371548
8679.534937705643,0.952540729774022,0.005402834532798554
8679.595471342795,0.9525660056232135,0.0037279540571377636
8679.655996335532,0.952592407854413,0.00439516176782752
8679.7165126827,0.9526198420676075,0.8
8679.777020383133,0.9526481844249326,0.0047487570172282875
8679.8375194357,0.9526774814372652,0.8
8679.898009839237,0.9527078850711086,0.004468418660552555
8679.958491592608,0.9527395235017644,0.8
8680.018964694646,0.9527725638510725,0.005051419357374603
8680.079429144242,0.9528070574593834,0.005904483299272564
8680.139884940225,0.9528429522536919,0.0037515873605923457
8680.200332081467,0.952880236462422,0.8
8680.260770566822,0.952918826855639,0.004973784878392634
8680.321200395168,0.9529585514077916,0.8
8680.381621565348,0.9529990530582517,0.004884030789970506
8680.442034076252,0.9530399037739152,0.005403077200528824
8680.502437926734,0.9530807194877888,0.8
8680.562833115664,0.9531211686505139,0.005287563928380624
8680.623219641922,0.9531608887346601,0.004918852083924657
8680.683597504387,0.9531994826363097,0.8
8680.743966701913,0.9532365248526866,0.004769527710520002
8680.804327233402,0.9532716228548588,0.005447959488906801
8680.86467909772,0.9533044475815324,0.8
8680.925022293733,0.9533347403077834,0.005853125574439365
8680.985356820362,0.9533624227309496,0.8
8681.045682676457,0.953387508977189,0.005073831929455016
8681.10599986092,0.9534099143784283,0.005056874398606174
8681.166308372633,0.9534295677964502,0.004553226771064911
8681.226608210498,0.9534464250149839,0.8
8681.28689937338,0.9534604386997869,0.004554605713260029
8681.347181860205,0.9534716322138501,0.8
8681.407455669834,0.9534801795400107,0.005859361379226716
8681.467720801187,0.9534863066093657,0.00488669802624719
8681.527977253163,0.9534901750036533,0.8
8681.588225024643,0.9534918438248519,0.003898058475012568
8681.648464114549,0.9534914363047755,0.005558518356004663
8681.708694521772,0.9534891860104744,0.005129848924251234
8681.768916245222,0.9534853146304862,0.8
8681.829129283791,0.9534799802457905,0.003368626259884984
8681.889333636414,0.9534733374462712,0.0050288904199095805
8681.949529301985,0.9534655345219343,0.004232798518507649
8682.009716279419,0.9534566586579012,0.004464107608277043
8682.069894567625,0.9534467075866382,0.8
8682.130064165518,0.9534355571088349,0.005830351152081218
8682.190225072029,0.9534230471127807,0.8
8682.250377286053,0.9534090591133713,0.004378710923332494
8682.310520806526,0.9533935047492741,0.005083674716108598
8682.370655632374,0.9533762432332105,0.004300781333284803
8682.430781762501,0.9533571185679386,0.004408719282474229
8682.490899195864,0.9533360520493397,0.8
8682.551007931354,0.9533129296369247,0.00494029002915101
8682.611107967918,0.9532875992759977,0.004009949475418291
8682.67119930449,0.9532599443830372,0.0059208316506055535
8682.731281939989,0.9532298997473867,0.00436043576583266
8682.791355873363,0.9531975149021172,0.8
8682.85142110353,0.9531629173647524,0.004857343074270215
8682.911477629446,0.9531263682917506,0.005085945997410441
8682.971525450035,0.9530881847308046,0.005230770288301476
8683.031564564242,0.953048768295448,0.005187498558902951
8683.091594971016,0.9530086053447939,0.004833333415350223
8683.151616669282,0.9529682027994704,0.0052200986239912825
8683.211629658004,0.9529280301459857,0.004164887707457747
8683.271633936114,0.9528883265152239,0.8
8683.331629502565,0.9528492462382041,0.00496708214773617
8683.391616356319,0.9528109880572537,0.004488900583791381
8683.451594496313,0.9527738570706696,0.8
8683.511563921495,0.9527382605836601,0.005159789534625946
8683.571524630846,0.9527046183902166,0.004681613203753983
8683.631476623295,0.9526733617431682,0.8
8683.691419897812,0.9526449244387458,0.004893913543058018
8683.75135445336,0.9526197456735326,0.005095155000497357
8683.811280288886,0.9525983423926072,0.005766771245450343
8683.871197403378,0.952581147514993,0.0052931671461540234
8683.931105795775,0.9525686149944499,0.8
8683.991005465046,0.952561131494067,0.004088664184178896
8684.050896410183,0.9525588799432989,0.0033801169908745697
8684.110778630127,0.9525618028969256,0.0044302423309726165
8684.170652123865,0.9525695380172601,0.8
8684.230516890355,0.9525814847765468,0.005619581182880434
8684.290372928583,0.9525969421981153,0.004821129187846101
8684.350220237531,0.9526152425700638,0.0042455876133144855
8684.41005881616,0.9526356920529815,0.8
8684.46988866345,0.9526575670929014,0.005389716013851264
8684.529709778404,0.9526802249521915,0.005198785494968009
8684.589522159977,0.9527031511563018,0.00469951966369558
8684.649325807164,0.9527258911516037,0.8
8684.709120718939,0.9527479752502495,0.004976533379915726
8684.768906894313,0.952769005393693,0.004595015697144552
8684.828684332255,0.9527886648374726,0.8
8684.888453031752,0.9528067163641389,0.005422745684831891
8684.948212991816,0.9528230608381016,0.8
8685.007964211407,0.9528376121202364,0.003257397900519882
8685.067706689557,0.9528502858564161,0.004655580334162521
8685.12744042524,0.9528609039393836,0.8
8685.187165417448,0.9528692743080733,0.0033321642227370192
8685.246881665198,0.9528753318166161,0.005214830134900989
8685.30658916748,0.9528790790681136,0.00411752817559894
8685.366287923303,0.9528806419473903,0.004909265655848813
8685.42597793167,0.9528802560743679,0.8
8685.485659191567,0.9528782495492032,0.003885296663463372
8685.545331702022,0.9528748634511808,0.0046928264513422975
8685.604995462047,0.9528701748826642,0.8
8685.664650470631,0.9528642728760723,0.004590493530367266
8685.724296726808,0.9528573055405922,0.00415953216765206
8685.78393422957,0.9528495037096172,0.004217048245021888
8685.84356297794,0.95284106323385,0.0046533993007747245
8685.90318297094,0.9528322374603158,0.004047900101716466
8685.962794207582,0.9528232829300713,0.8
8686.022396686873,0.9528144877631939,0.004418687222168099
8686.081990407865,0.9528061256708633,0.8
8686.141575369546,0.9527983815292225,0.0030203890246219517
8686.201151570955,0.9527913504090457,0.006016102464708378
8686.260719011128,0.9527850111442953,0.0041490342426379655
8686.320277689074,0.9527792979191667,0.8
8686.379827603816,0.9527741889382377,0.005438740187365697
8686.4393687544,0.9527696009815849,0.0038849899080337313
8686.498901139857,0.9527653992496448,0.0052541352352911555
8686.558424759212,0.9527614515072877,0.8
8686.617939611491,0.952757631330146,0.005057600994170033
8686.677445695743,0.9527538411798582,0.004416938306828253
8686.736943011,0.9527499979061269,0.004279153552324065
8686.796431556313,0.9527460833027157,0.0048596064091773125
8686.855911330696,0.9527421036334851,0.003027447593993374
8686.915382333209,0.952738005841399,0.8
8686.974844562881,0.9527337200180761,0.005098987539214855
8687.034298018778,0.9527291963306923,0.8
8687.093742699917,0.9527244130138421,0.003937790021185817
8687.15317860537,0.9527193697398233,0.004726765316897636
8687.21260573418,0.9527140685878828,0.003864309077865671
8687.272024085389,0.9527085509358764,0.8
8687.33143365805,0.9527028586702522,0.004557692223871662
8687.390834451218,0.9526969637441902,0.005336332390866936
8687.450226463958,0.9526907412393961,0.004761269042931725
8687.509609695313,0.9526840407220925,0.00529522906051492
8687.568984144336,0.9526766923648347,0.8
8687.62834981009,0.9526685023881236,0.0051772402806571916
8687.68770669165,0.9526591861384781,0.004981507700783751
8687.747054788058,0.9526484843258367,0.004902732189069416
8687.806394098387,0.952636231295108,0.004656427086069214
8687.865724621699,0.9526223878513584,0.004314274267035966
8687.925046357066,0.9526069299551545,0.0037610590249249655
8687.98435930355,0.9525897858357006,0.005614322244219245
8688.04366346021,0.9525708331815417,0.004438215223515228
8688.102958826137,0.952549947189484,0.00453090739868266
8688.162245400388,0.9525270432563411,0.8
8688.221523182032,0.952502021943078,0.0042130498452464405
8688.280792170153,0.9524746440344551,0.00513952173470725
8688.340052363834,0.9524445839297777,0.8
8688.399303762128,0.9524115191480313,0.004859868123360659
8688.458546364134,0.9523751687626736,0.0041269993239842935
8688.517780168935,0.9523353379228774,0.8
8688.577005175592,0.9522917990439645,0.005641838178514759
8688.636221383205,0.9522442711116264,0.00482932101150335
8688.695428790865,0.9521925326382097,0.006148295025283641
8688.754627397631,0.9521365334824758,0.004179106543472599
8688.813817202607,0.9520764309165224,0.8
8688.87299820487,0.9520125965454462,0.004498192339978866
8688.932170403537,0.9519456554889438,0.8
8688.991333797663,0.9518765804254508,0.003942041623629737
8689.050488386369,0.9518066034337971,0.006158239109773
8689.109634168739,0.9517371179144356,0.005019084895772245
8689.168771143859,0.9516695213669117,0.004305500319616553
8689.227899310847,0.9516050614201412,0.0055642192753501
8689.287018668781,0.9515448260767152,0.0033713675389047447
8689.34612921677,0.9514897564380953,0.006496194234896117
8689.40523095391,0.9514405825825087,0.006187825604347387
8689.464323879305,0.9513977732673902,0.0054807438531916
8689.523407992061,0.9513616408677614,0.8
8689.582483291277,0.9513323608404698,0.005256057698759717
8689.641549776068,0.9513098592232745,0.8
8689.70060744553,0.9512938816100722,0.005671594692578786
8689.759656298787,0.9512839955919525,0.8
8689.81869633493,0.9512797092383516,0.004918474837611974
8689.877727553096,0.9512805947062497,0.00439671530433984
8689.936749952372,0.9512862109599518,0.00415745646864268
8689.995763531884,0.9512960285287044,0.8
8690.054768290749,0.9513095091764989,0.005112897361561044
8690.113764228074,0.9513261249066454,0.004618485968466364
8690.172751342996,0.9513453690348705,0.0040760277947688665
8690.231729634623,0.9513667493099001,0.8
8690.29069910207,0.9513897901068185,0.004118400674972116
8690.349659744474,0.9514140841820926,0.8
8690.40861156094,0.9514392582268294,0.005541859888523763
8690.46755455061,0.9514650717683417,0.005232722565028039
8690.526488712603,0.9514914215910175,0.005618137989110428
8690.585414046041,0.951518259784637,0.005464652878484735
8690.644330550065,0.9515455496595018,0.004172068688771914
8690.703238223794,0.9515733199442757,0.005080701055165402
8690.762137066362,0.9516016192519055,0.8
8690.821027076898,0.9516305110240091,0.005110706662185716
8690.879908254552,0.9516601879828976,0.0061154129476526965
8690.938780598452,0.9516909569849212,0.006634318307648434
8690.997644107729,0.9517232827325324,0.8
8691.056498781514,0.9517575939346465,0.006723909461086629
8691.115344618964,0.9517940843754809,0.8
8691.1741816192,0.9518326787688829,0.005331012916250076
8691.23300978139,0.9518731887200738,0.004626796194514986
