# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jun  5 17:54:41 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
1.874554024e+00 6.41265e-117 5.19245e-111 9.98837e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99939e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.23593e-06
1.874572769e+00 2.48979e-76 2.01016e-70 9.98619e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99925e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.23996e-06
1.874591515e+00 6.70725e-59 5.40165e-53 9.98193e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99837e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.24400e-06
1.874610261e+00 8.02062e-51 6.44657e-45 9.97324e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99782e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.24806e-06
1.874629007e+00 7.19950e-46 5.78460e-40 9.95276e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99776e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.25213e-06
1.874647753e+00 6.90788e-43 5.58409e-37 9.88897e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99844e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.25622e-06
1.874666500e+00 2.78770e-41 2.35704e-35 9.54572e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99810e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.26032e-06
1.874685246e+00 1.32053e-40 1.07714e-34 9.68615e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99796e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.26443e-06
1.874703993e+00 6.41296e-41 5.12624e-35 9.89915e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99531e-01 1.00000e+00 1.00000e+00 9.98993e-01 1.26856e-06
1.874722740e+00 1.39184e-42 1.10277e-36 9.95503e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99446e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.27270e-06
1.874741488e+00 4.44417e-45 3.50019e-39 9.97388e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99171e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.27685e-06
1.874760235e+00 1.12724e-47 8.83621e-42 9.98194e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99364e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.28101e-06
1.874778983e+00 1.18130e-47 9.22118e-42 9.98587e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99598e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.28519e-06
1.874797730e+00 1.63935e-49 1.27632e-43 9.98780e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99791e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.28939e-06
1.874816478e+00 4.65002e-56 3.60836e-50 9.98855e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99841e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.29360e-06
1.874835227e+00 7.68313e-72 5.94298e-66 9.98841e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99842e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.29782e-06
1.874853975e+00 1.11640e-98 8.58234e-93 9.98733e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99855e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.30205e-06
1.874872723e+00 2.87943e-67 2.20755e-61 9.98500e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99771e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.30630e-06
1.874891472e+00 2.51716e-54 1.92459e-48 9.98046e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99699e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.31056e-06
1.874910221e+00 4.14215e-50 3.16108e-44 9.97149e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99817e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.31484e-06
1.874928970e+00 1.05180e-49 8.02198e-44 9.95245e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99740e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.31913e-06
1.874947719e+00 1.29017e-50 9.88019e-45 9.89677e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99803e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.32344e-06
1.874966469e+00 3.36756e-48 2.68471e-42 9.63103e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99895e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.32776e-06
1.874985219e+00 1.33119e-47 1.05946e-41 9.46618e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99898e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.33209e-06
1.875003968e+00 2.18332e-48 1.66627e-42 9.86184e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99905e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.33644e-06
1.875022718e+00 1.88585e-50 1.42008e-44 9.94201e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99894e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.34080e-06
1.875041469e+00 5.97189e-54 4.46793e-48 9.96768e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99895e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.34517e-06
1.875060219e+00 8.56991e-60 6.38213e-54 9.97843e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99938e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.34956e-06
1.875078970e+00 4.65508e-71 3.45333e-65 9.98367e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99929e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.35397e-06
1.875097721e+00 7.00696e-89 5.17820e-83 9.98639e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99901e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.35839e-06
1.875116472e+00 1.49478e-96 1.10108e-90 9.98770e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99931e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.36282e-06
1.875135223e+00 2.52968e-117 1.85684e-111 9.98807e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99917e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.36727e-06
1.875153974e+00 4.64058e-101 3.38636e-95 9.98762e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99849e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.37173e-06
1.875172726e+00 1.73917e-96 1.26606e-90 9.98626e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99806e-01 1.00000e+00 1.00000e+00 9.98994e-01 1.37621e-06
1.875191477e+00 4.73052e-97 3.43978e-91 9.98360e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99750e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.38070e-06
1.875210229e+00 1.42386e-102 1.03258e-96 9.97869e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99830e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.38520e-06
1.875228981e+00 2.67084e-113 1.93184e-107 9.96920e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99865e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.38973e-06
1.875247734e+00 4.71751e-129 3.40591e-123 9.94827e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99762e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.39426e-06
1.875266486e+00 7.71326e-151 5.57018e-145 9.88989e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99722e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.39881e-06
1.875285239e+00 6.68944e-181 4.86564e-175 9.63545e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99795e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.40338e-06
1.875303992e+00 1.90940e-222 1.48333e-216 9.31337e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99728e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.40796e-06
1.875322745e+00 1.05241e-283 7.69655e-278 9.82174e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99706e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.41255e-06
1.875341498e+00 0.00000e+00 0.00000e+00 9.92735e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99766e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.41716e-06
1.875360251e+00 0.00000e+00 0.00000e+00 9.95955e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99818e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.42179e-06
1.875379005e+00 0.00000e+00 0.00000e+00 9.97107e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99832e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.42643e-06
1.875397759e+00 0.00000e+00 0.00000e+00 9.96986e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99799e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.43109e-06
1.875416513e+00 0.00000e+00 0.00000e+00 9.97479e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99783e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.43576e-06
1.875435267e+00 0.00000e+00 0.00000e+00 9.98339e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99626e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.44044e-06
1.875454021e+00 0.00000e+00 0.00000e+00 9.98605e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99540e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.44515e-06
1.875472776e+00 0.00000e+00 0.00000e+00 9.98670e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99766e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.44986e-06
1.875491530e+00 0.00000e+00 0.00000e+00 9.98621e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99796e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.45460e-06
1.875510285e+00 0.00000e+00 0.00000e+00 9.98460e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99748e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.45934e-06
1.875529040e+00 0.00000e+00 0.00000e+00 9.98146e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99743e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.46411e-06
1.875547796e+00 1.86449e-315 1.27236e-309 9.97568e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99879e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.46889e-06
1.875566551e+00 1.26470e-241 8.61587e-236 9.96445e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99903e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.47368e-06
1.875585307e+00 1.78910e-192 1.21950e-186 9.93952e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99893e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.47849e-06
1.875604063e+00 4.35409e-158 2.99487e-152 9.86898e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99775e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.48332e-06
1.875622819e+00 3.77641e-133 2.80332e-127 9.54822e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99801e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.48816e-06
1.875641575e+00 2.19711e-114 1.52213e-108 9.23876e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99863e-01 1.00000e+00 1.00000e+00 9.98995e-01 1.49302e-06
1.875660331e+00 3.56150e-100 2.40523e-94 9.80708e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99809e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.49790e-06
1.875679088e+00 2.77403e-89 1.85746e-83 9.92088e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99468e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.50279e-06
1.875697845e+00 5.28460e-80 3.51719e-74 9.95694e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99251e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.50769e-06
1.875716602e+00 2.13330e-72 1.41347e-66 9.97201e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99690e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.51261e-06
1.875735359e+00 2.00452e-66 1.32307e-60 9.97946e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99827e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.51755e-06
1.875754116e+00 8.12614e-62 5.34475e-56 9.98349e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99860e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.52251e-06
1.875772874e+00 3.52387e-58 2.30980e-52 9.98571e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99908e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.52748e-06
1.875791632e+00 2.74734e-54 1.79481e-48 9.98683e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99914e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.53246e-06
1.875810390e+00 3.97434e-51 2.58813e-45 9.98712e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99939e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.53747e-06
1.875829148e+00 1.12962e-48 7.33356e-43 9.98668e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99958e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.54249e-06
1.875847906e+00 9.36243e-47 6.06012e-41 9.98542e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99959e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.54752e-06
1.875866664e+00 2.55962e-45 1.65216e-39 9.98301e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99947e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.55258e-06
1.875885423e+00 2.11807e-44 1.36376e-38 9.97871e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99899e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.55764e-06
1.875904182e+00 3.75801e-44 2.41476e-38 9.97129e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99814e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.56273e-06
1.875922941e+00 9.26922e-45 5.94585e-39 9.95697e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99882e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.56783e-06
1.875941700e+00 2.24046e-45 1.43687e-39 9.92382e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99924e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.57295e-06
1.875960460e+00 7.50875e-46 4.83253e-40 9.82423e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99955e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.57809e-06
1.875979219e+00 2.59498e-48 1.69880e-42 9.27193e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99963e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.58324e-06
1.875997979e+00 9.97658e-55 7.25865e-49 9.35581e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99954e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.58841e-06
1.876016739e+00 6.42365e-58 4.07602e-52 9.82241e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99949e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.59360e-06
1.876035499e+00 3.31784e-53 2.08777e-47 9.92236e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99935e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.59880e-06
1.876054259e+00 2.58281e-52 1.61978e-46 9.95598e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99886e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.60402e-06
1.876073020e+00 6.71744e-54 4.19834e-48 9.97038e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99787e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.60926e-06
1.876091781e+00 2.64566e-59 1.64717e-53 9.97733e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99843e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.61451e-06
1.876110542e+00 9.97138e-71 6.18500e-65 9.97988e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99916e-01 1.00000e+00 1.00000e+00 9.98996e-01 1.61978e-06
1.876129303e+00 2.72845e-94 1.68684e-88 9.97539e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99941e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.62507e-06
1.876148064e+00 6.47409e-146 3.99483e-140 9.97570e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99944e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.63038e-06
1.876166826e+00 6.84485e-260 4.20343e-254 9.98356e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99927e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.63571e-06
1.876185587e+00 3.83216e-235 2.33716e-229 9.98532e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99856e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.64132e-06
1.876204349e+00 1.00105e-131 6.08501e-126 9.98507e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99714e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.64708e-06
1.876223111e+00 1.08872e-87 6.59778e-82 9.98354e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99464e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.65287e-06
1.876241873e+00 2.18572e-67 1.32020e-61 9.98051e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99588e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.65867e-06
1.876260636e+00 4.42020e-57 2.66249e-51 9.97510e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99687e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.66449e-06
1.876279398e+00 2.09157e-51 1.25699e-45 9.96514e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99757e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.67033e-06
1.876298161e+00 1.76475e-47 1.05971e-41 9.94480e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99889e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.67620e-06
1.876316924e+00 3.61098e-45 2.17494e-39 9.89479e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99931e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.68208e-06
1.876335687e+00 6.58692e-44 4.03727e-38 9.72489e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99936e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.68799e-06
1.876354451e+00 2.20112e-43 1.45900e-37 8.96371e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99919e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.69391e-06
1.876373214e+00 2.34881e-43 1.44906e-37 9.57533e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99899e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.69986e-06
1.876391978e+00 7.28106e-44 4.34578e-38 9.85731e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99832e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.70583e-06
1.876410742e+00 6.40043e-45 3.77604e-39 9.93141e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99842e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.71182e-06
1.876429506e+00 1.28795e-46 7.55002e-41 9.95914e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99799e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.71783e-06
1.876448270e+00 1.68399e-49 9.82595e-44 9.97210e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99729e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.72386e-06
1.876467035e+00 3.91208e-54 2.27199e-48 9.97896e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99861e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.72991e-06
1.876485799e+00 1.50428e-54 8.68947e-49 9.98287e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99936e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.73598e-06
1.876504564e+00 1.73797e-55 1.00136e-49 9.98516e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99959e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.74208e-06
1.876523329e+00 1.93647e-58 1.11186e-52 9.98643e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99967e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.74820e-06
1.876542095e+00 3.70076e-62 2.11735e-56 9.98696e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99967e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.75433e-06
1.876560860e+00 7.00579e-67 3.99476e-61 9.98685e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99959e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.76049e-06
1.876579626e+00 1.00544e-74 5.71389e-69 9.98611e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99931e-01 1.00000e+00 1.00000e+00 9.98997e-01 1.76667e-06
1.876598391e+00 5.42492e-88 3.07285e-82 9.98458e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99826e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.77288e-06
1.876617157e+00 1.55401e-112 8.77531e-107 9.98193e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99756e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.77910e-06
1.876635924e+00 6.79286e-165 3.82321e-159 9.97748e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99900e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.78535e-06
1.876654690e+00 2.48480e-277 1.39432e-271 9.96972e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99943e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.79162e-06
1.876673456e+00 1.41882e-200 7.93119e-195 9.95503e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99934e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.79791e-06
1.876692223e+00 3.72735e-145 2.08626e-139 9.92289e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99934e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.80422e-06
1.876710990e+00 2.82215e-125 1.59762e-119 9.83359e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99963e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.81056e-06
1.876729757e+00 4.04615e-120 2.43103e-114 9.44025e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99968e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.81691e-06
1.876748525e+00 3.36816e-120 2.18033e-114 8.97505e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99960e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.82329e-06
1.876767292e+00 3.26152e-124 1.86154e-118 9.74224e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99930e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.82970e-06
1.876786060e+00 1.63260e-133 9.04727e-128 9.89512e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99902e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.83612e-06
1.876804828e+00 7.44238e-149 4.07966e-143 9.94349e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99873e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.84257e-06
1.876823596e+00 7.17130e-174 3.90632e-168 9.96371e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99828e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.84904e-06
1.876842364e+00 4.42604e-208 2.39941e-202 9.97340e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99821e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.85553e-06
1.876861132e+00 1.09470e-220 5.90925e-215 9.97763e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99852e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.86205e-06
1.876879901e+00 3.01310e-241 1.62054e-235 9.97526e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99925e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.86859e-06
1.876898670e+00 1.17428e-278 6.30033e-273 9.97421e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99939e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.87515e-06
1.876917439e+00 9.88131e-323 5.39299e-317 9.98321e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99962e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.88173e-06
1.876936208e+00 0.00000e+00 0.00000e+00 9.98577e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99965e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.88834e-06
1.876954977e+00 0.00000e+00 0.00000e+00 9.98634e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99944e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.89497e-06
1.876973747e+00 0.00000e+00 0.00000e+00 9.98601e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99931e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.90163e-06
1.876992516e+00 0.00000e+00 0.00000e+00 9.98484e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99916e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.90831e-06
1.877011286e+00 0.00000e+00 0.00000e+00 9.98261e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99929e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.91501e-06
1.877030057e+00 0.00000e+00 0.00000e+00 9.97882e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99939e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.92173e-06
1.877048827e+00 0.00000e+00 0.00000e+00 9.97231e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99938e-01 1.00000e+00 1.00000e+00 9.98998e-01 1.92848e-06
1.877067597e+00 0.00000e+00 0.00000e+00 9.96048e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99951e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.93526e-06
1.877086368e+00 0.00000e+00 0.00000e+00 9.93652e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99969e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.94205e-06
1.877105139e+00 0.00000e+00 0.00000e+00 9.87688e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99973e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.94887e-06
1.877123910e+00 0.00000e+00 0.00000e+00 9.66988e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99967e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.95572e-06
1.877142681e+00 0.00000e+00 0.00000e+00 8.83221e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99949e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.96259e-06
1.877161453e+00 0.00000e+00 0.00000e+00 9.57066e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99891e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.96948e-06
1.877180224e+00 0.00000e+00 0.00000e+00 9.85083e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99839e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.97640e-06
1.877198996e+00 0.00000e+00 0.00000e+00 9.92728e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99848e-01 1.00000e+00 1.00000e+00 9.98999e-01 1.98334e-06
